	1	2	medium
GSM637595.CEL	-0.03589641483445355	-0.023939523463048864	Murine tumor
GSM637596.CEL	-0.03750593452372407	-0.026306805557277695	Murine tumor
GSM637597.CEL	-0.05967092533192796	-0.055676060694028674	Murine tumor
GSM637598.CEL	-0.05640669611575875	-0.051561838788387805	Murine tumor
GSM641845.CEL	0.04556275593853304	-0.02454350820412892	M63  + 0.5% casamino acids + 0.3% glucose
GSM641846.CEL	0.04779156492014894	-0.030723686532096475	M63  + 0.5% casamino acids + 0.3% glucose
GSM641847.CEL	0.04513733851226918	-0.03108158511768401	M63  + 0.5% casamino acids + 0.3% glucose
GSM641848.CEL	0.0463074148392402	-0.030496525275860487	M63  + 0.5% casamino acids + 0.3% glucose
GSM641849.CEL	0.05456939672823168	-0.024838534942925854	M63  + 0.5% casamino acids + 0.3% glucose
GSM663161_03_mix_1wP_Pae_5-10-07_S2.CEL	0.03735352243863669	-0.01706622923463235	LB
GSM663162_Pae-Mix-1_5-22-07_S2.CEL	0.0271441824162738	-0.00016179937395070703	LB
GSM663163_04_Pae_5-10-07_S2.CEL	0.043499290085394444	-0.010025650323204172	LB
GSM663164_Pae_5-22-07_S2.CEL	0.021027978718732007	0.0010275018642002607	LB
GSM663168_BM-Mix-Pa_1_6-6-08_s1.CEL	0.004610947157045202	0.023917209297717998	MOPS + N-acetyl glucosamine
GSM663169_BM-Mix-Pa_2_6-6-08_s1.CEL	0.0008365242083295901	0.021077582180937658	MOPS + N-acetyl glucosamine
GSM663170_Pa_label_cDNA_5-13-08_s2.CEL	0.02301562487227276	0.0052493259874383386	MOPS + N-acetyl glucosamine
GSM685447.CEL	-0.03571185363754235	-0.017388822556692506	ABT + 0.5% casamino acids
GSM685448.CEL	-0.03400628473534329	-0.014541028943852518	ABT + 0.5% casamino acids
GSM685449.CEL	-0.03403037406424407	-0.008175772107989962	ABT + 0.5% casamino acids
GSM685450.CEL	-0.03106182780936293	-0.005163569311475599	ABT + 0.5% casamino acids
GSM698080.CEL	0.006247891633339008	0.0015047634583534916	LB
GSM698081.CEL	0.014011022214131487	0.009987542400689628	LB
GSM711446.CEL	0.0027275011922554874	0.045491537512092166	NY
GSM711447.CEL	0.0031185245050205958	0.04014356367216777	NY
GSM711448.CEL	0.011702423958700274	0.03579839407291172	NY
GSM711449.CEL	0.007009658873983932	0.03353502165750376	NY
GSM711450.CEL	0.011966095797844252	0.028476520684512313	NY
GSM711451.CEL	0.007806382225372154	0.02621978364531639	NY
GSM711452.CEL	0.008842666749173292	0.031723491961437145	NY
GSM711453.CEL	0.02189845950532996	0.01740243276320996	NY
GSM711454.CEL	0.018840253918723644	0.021246547594447347	NY
GSM711455.CEL	0.0166681568730976	0.019504027765679197	NY
GSM717419.CEL	0.010870269441651174	0.04164055928764049	Minimal medium J + 10 mM glutamate
GSM717419.CEL	0.010870269441651174	0.04164055928764049	Minimal medium J + 10 mM glutamate
GSM717420.CEL	-0.0025454830664075763	0.027895584701221457	Minimal medium J + 10 mM glutamate
GSM717420.CEL	-0.0025454830664075763	0.027895584701221457	Minimal medium J + 10 mM glutamate
GSM717421.CEL	0.0011388070666522802	0.03116436161167211	Minimal medium J + 10 mM glutamate
GSM717421.CEL	0.0011388070666522802	0.03116436161167211	Minimal medium J + 10 mM glutamate
GSM717422.CEL	-0.04069659442203433	-0.016462385308002647	Minimal medium J + 10 mM glutamate
GSM717423.CEL	-0.03637683438587002	0.00018429316451925435	Minimal medium J + 10 mM glutamate
GSM717424.CEL	-0.04965115569659135	-0.026711106964282604	Minimal medium J + 10 mM glutamate
GSM735748_PA14_WT.CEL	-0.007069814660273326	0.03641501102406517	LB
GSM735749_PA14_WT_adenosine.CEL	-0.005379271949767915	0.040711130342137	LB
GSM738261.CEL	-0.01783520557849822	0.05668237608644513	NGM + 25 mM phosphate
GSM738262.CEL	-0.018336617249070455	0.0581306024991928	NGM + 25 mM phosphate
GSM738263.CEL	-0.01973876684376106	0.05549770838075177	NGM + 25 mM phosphate
GSM738264.CEL	-0.017286895337553572	0.05424733707128969	NGM + 25 mM phosphate
GSM738265.CEL	-0.016951562857692514	0.05123279186680091	NGM + 25 mM phosphate
GSM738266.CEL	-0.016110016078852346	0.05634319667523906	NGM + 25 mM phosphate
GSM740019.CEL	0.002965487403452088	0.037166832353925615	LB
GSM740020.CEL	0.007039300010884024	0.03770951055810279	LB
GSM741203.CEL	-0.021862200545882015	0.06060090108620751	10% TY
GSM741204.CEL	-0.02357372417807067	0.0625509809601849	10% TY
GSM741205.CEL	-0.028971399619051052	0.06083689224801306	10% TY
GSM741206.CEL	-0.02594727177599718	0.061084375647613834	10% TY
GSM741207.CEL	-0.021463164956168835	0.057156287092769216	10% TY
GSM741208.CEL	-0.025743061997931645	0.0627467727655477	10% TY
GSM741209.CEL	-0.036630401863037405	0.06159144300984741	10% TY
GSM741210.CEL	-0.0390160842483379	0.058353060952434074	10% TY
GSM741211.CEL	-0.03972998983304529	0.054757017645122974	10% TY
GSM741212.CEL	-0.039858332947000016	0.05272225112288008	10% TY
GSM741213.CEL	-0.040316876572320116	0.05786787602971217	10% TY
GSM741214.CEL	-0.03833487079803834	0.058689569470051495	10% TY
GSM743001_PAO1-PC4-a.CEL	-0.001151352061998688	-0.036598854300189956	LB
GSM743002_PAO1-PC4-b.CEL	-0.0060772404751207095	-0.03989439151905228	LB
GSM743003_PAO1-PC4-c.CEL	0.0029433107605528024	-0.04546341277202851	LB
GSM743004_PAO1-PC24-a.CEL	-0.0069192288645209266	-0.041174198965063386	LB
GSM743005_PAO1-PC24-b.CEL	-0.006849321524050873	-0.03906967590436736	LB
GSM743006_PAO1-PC24-c.CEL	-0.00667388522099144	-0.038814219341974	LB
GSM743007_PAO1-SC24-a.CEL	-0.02202261647733427	-0.03767649334213034	LB
GSM743008_PAO1-SC24-b.CEL	-0.04024253515195628	-0.04359778598487947	LB
GSM743009_PAO1-SC24-c.CEL	-0.02143495950358417	-0.03359287778155684	LB
GSM767700.CEL	-0.0108433336556255	0.051564402398551264	NGM + 25 mM phosphate
GSM767701.CEL	-0.010076099714416073	0.048085149689279516	NGM + 25 mM phosphate
GSM767702.CEL	-0.012175285770510533	0.047836912143970116	NGM + 25 mM phosphate
GSM767703.CEL	-0.011672667675201991	0.05363501709563946	NGM + <0.1  mM phosphate
GSM767704.CEL	-0.011988532424712098	0.05568668667930522	NGM + <0.1  mM phosphate
GSM767705.CEL	-0.010793907654245082	0.0518395223253461	NGM + <0.1  mM phosphate
GSM774085_CF30-1979a.CEL	0.016368930336065353	-0.0330897479187231	LB
GSM774086_CF30-1979b.CEL	0.03927773705189137	-0.029618721352013013	LB
GSM774087_CF30-1979c.CEL	0.04078856979332723	-0.026792635686438606	LB
GSM774088_CF43-1973a.CEL	0.04291112880043436	-0.03542446919466654	LB
GSM774089_CF43-1973b.CEL	0.04291162831769193	-0.03605535753625579	LB
GSM774090_CF43-1973c.CEL	0.0457421416616572	-0.03507413287675164	LB
GSM774091_CF66-1973a.CEL	0.042456924908156515	-0.03259999326378808	LB
GSM774092_CF66-1973b.CEL	0.037266315603775454	-0.0347591235059837	LB
GSM774093_CF66-1973c.CEL	0.039745614543465806	-0.03215357410355891	LB
GSM774094_CF66-1992a.CEL	0.02732369177484833	-0.03273674239701633	LB
GSM774095_CF66-1992b.CEL	0.034728834553008084	-0.030763200157792624	LB
GSM774096_CF66-1992c.CEL	0.03164768126753762	-0.030936804586586247	LB
GSM774097_CF66-2008a.CEL	0.032605895748871364	-0.02379190654148349	LB
GSM774098_CF66-2008b.CEL	0.03155737747905419	-0.02282967695131383	LB
GSM774099_CF66-2008c.CEL	0.026043126212997123	-0.023936488796430913	LB
GSM774100_CF105-1973a.CEL	0.047694243869934684	-0.03958387776420128	LB
GSM774101_CF105-1973b.CEL	0.04229117153864213	-0.03952613150632468	LB
GSM774102_CF105-1973c.CEL	0.042051271582087144	-0.04051551120611461	LB
GSM774103_CF114-1973a.CEL	0.04353909658148608	-0.036605708349693844	LB
GSM774104_CF114-1973b.CEL	0.04478298366625459	-0.03907920856066368	LB
GSM774105_CF114-1973c.CEL	0.04666960150648621	-0.03579712070819949	LB
GSM774106_CF173-1984a.CEL	0.028446111901668642	-0.026287080688126893	LB
GSM774107_CF173-1984b.CEL	0.03514121173277779	-0.022433440936525814	LB
GSM774108_CF173-1984c.CEL	0.023466409607342562	-0.021736983737472834	LB
GSM774109_CF173-2002a.CEL	-0.0070276456118166155	-0.02988279538566692	LB
GSM774110_CF173-2002b.CEL	-0.0031981120163726414	-0.031391143482766004	LB
GSM774111_CF173-2002c.CEL	0.014286386131377858	-0.022607840786438318	LB
GSM774112_CF173-2005a.CEL	0.03706459124991921	-0.016464857411728682	LB
GSM774113_CF173-2005b.CEL	0.02592807582977199	-0.022818331777076987	LB
GSM774114_CF173-2005c.CEL	0.0195267353075141	-0.02282465588467436	LB
GSM774115_CF243-2002a.CEL	0.018917960636095143	-0.015769439928048915	LB
GSM774116_CF243-2002b.CEL	0.021952770867833912	-0.017687894587678367	LB
GSM774117_CF243-2002c.CEL	-0.006758224584710042	-0.029646311100724243	LB
GSM774118_CF333-1991a.CEL	0.03687153243725438	-0.027567594640028	LB
GSM774119_CF333-1991b.CEL	0.0424777028763585	-0.02692733992867366	LB
GSM774120_CF333-1991c.CEL	0.03439155294261731	-0.030688922527035062	LB
GSM774121_CF333-1997a.CEL	0.03785251295811761	-0.026825474549405943	LB
GSM774122_CF333-1997b.CEL	0.04002154196997147	-0.029329896599323457	LB
GSM774123_CF333-1997c.CEL	0.030220133954265274	-0.031480237557390794	LB
GSM774124_CF333-2003a.CEL	0.03892784314483122	-0.02989898977446208	LB
GSM774125_CF333-2003b.CEL	0.036746811617973336	-0.025266954355147107	LB
GSM774126_CF333-2003c.CEL	0.030695515566112094	-0.019631261244126674	LB
GSM774127_CF333-2005a.CEL	0.019477513276154927	-0.014273076257253874	LB
GSM774128_CF333-2005b.CEL	0.029292482542716283	-0.026931732335299472	LB
GSM774129_CF333-2005c.CEL	0.01844837564717373	-0.01481545795895355	LB
GSM774130_CF333-2007a.CEL	0.035487654664266406	-0.020201040168325513	LB
GSM774131_CF333-2007b.CEL	0.028366768790425257	-0.02381754175906367	LB
GSM774132_CF333-2007c.CEL	0.010338665211942972	-0.01879202714462814	LB
GSM774133_B6-0_1.CEL	0.05226477655626067	-0.0333674873683886	LB
GSM774134_B6-0_2.CEL	0.03283313385410247	-0.03536719807684293	LB
GSM774135_B6-0_3.CEL	0.05162587365313414	-0.03365313601300114	LB
GSM774136_B6-4_1.CEL	0.04352437479734224	-0.035425026060924285	LB
GSM774137_B6-4_2.CEL	0.04014269454769787	-0.03464422791955889	LB
GSM774138_B6-4_3.CEL	0.0507942685388548	-0.033459529600419514	LB
GSM774139_B12-0_1.CEL	0.0424217335712181	-0.037165544846371676	LB
GSM774140_B12-0_2.CEL	0.04155232395797705	-0.03723355011325219	LB
GSM774141_B12-0_3.CEL	0.04055294946801098	-0.03856542454936081	LB
GSM774142_B12-4_1.CEL	0.045248962770279184	-0.03734668730609357	LB
GSM774143_B12-4_2.CEL	0.04597848158494057	-0.03722564317495589	LB
GSM774144_B12-4_3.CEL	0.04604968704294728	-0.0379763402342908	LB
GSM774145_B12-7_1.CEL	0.031623554025664045	-0.04006382716239205	LB
GSM774146_B12-7_2.CEL	0.03197608112899434	-0.04007759141178491	LB
GSM774147_B12-7_3.CEL	0.03929310602269339	-0.03859828940502207	LB
GSM774148_B38-1_1.CEL	0.0442984821489068	-0.029433319496516328	LB
GSM774149_B38-1_2.CEL	0.04598099631592592	-0.029806010893686893	LB
GSM774150_B38-1_3.CEL	0.046272315049644616	-0.030029504422269863	LB
GSM774151_B38-2M_1.CEL	0.0331061076849594	-0.01434534002761907	LB
GSM774152_B38-2M_2.CEL	0.029618129747043684	-0.013202993873816416	LB
GSM774153_B38-2M_3.CEL	0.030341503747377818	-0.013884678143632595	LB
GSM774154_B38-2NM_1.CEL	0.042644412468144356	-0.026174025589792992	LB
GSM774155_B38-2NM_2.CEL	0.04226157405362553	-0.025449062913823147	LB
GSM774156_B38-2NM_3.CEL	0.043375292683960856	-0.024696420522051437	LB
GSM774157_B38-6M_1.CEL	0.029669354006630996	-0.015635368032591565	LB
GSM774158_B38-6M_2.CEL	0.027451196063870684	-0.014435596691287255	LB
GSM774159_B38-6M_3.CEL	0.027896288078684384	-0.012233819128467542	LB
GSM774160_PAO1a.CEL	0.051294867694201995	-0.03174197057015423	LB
GSM774161_PAO1b.CEL	0.04722520925688652	-0.03431650774049558	LB
GSM774162_PAO1c.CEL	0.04850525843585897	-0.03510044386016525	LB
GSM794226_A27.CEL	0.00536598710591837	0.004574983510865169	M63 + 0.4% arginine
GSM794227_A28.CEL	0.008811217388388536	0.009703143273536642	M63 + 0.4% arginine
GSM794228_A29.CEL	-0.04456716801454758	0.01399358957849537	M63 + 0.4% arginine
GSM794229_A30.CEL	-0.03517172732556578	-0.03223309004952757	M63 + 0.4% arginine
GSM794230_A31.CEL	-0.04553651543446211	-0.0426181134777281	M63 + 0.4% arginine
GSM794231_A32.CEL	-0.03929935914763119	-0.03965934071047003	M63 + 0.4% arginine
GSM807322.CEL	-0.05314172809731753	-0.05126058453118404	MH
GSM807323.CEL	-0.04672297554391675	-0.049352503401324424	MH
GSM807324.CEL	-0.051252324058817356	-0.05083334570350484	MH
GSM807325.CEL	-0.046325978773231885	-0.047205779022072084	MH
GSM807326.CEL	-0.03397655038518101	-0.03801702722924889	MH
GSM807327.CEL	-0.047239940613905684	-0.050773594943524986	MH 
GSM821084_HZI0139_Pae_G1a.CEL	-0.016688861854881856	0.0567524494276362	artificial urine medium 
GSM821085_HZI0140_Pae_G1a.CEL	-0.018895935096468967	0.054975202207429595	artificial urine medium 
GSM821086_HZI0141_Pae_G1a.CEL	-0.013000533507811676	0.058397983344676926	artificial urine medium 
GSM821087_HZI0142_Pae_G1a.CEL	-0.02423111775404585	0.053958265819081294	10% LB
GSM821088_HZI0143_Pae_G1a.CEL	-0.011882123002028741	0.05828228303003227	10% LB
GSM821089_HZI0144_Pae_G1a.CEL	-0.011693691823242822	0.059009905503385925	10% LB
GSM821090_HZI0145_Pae_G1a.CEL	-0.015878510705742113	0.0020665037339005566	artificial urine medium 
GSM821091_HZI0146_Pae_G1a.CEL	0.0008051755994864947	0.015281566913597689	artificial urine medium 
GSM821092_HZI0148_Pae_G1a.CEL	0.016848365832868698	-0.005778842325148477	10% LB
GSM821093_HZI0149_Pae_G1a.CEL	-0.011865711410743423	-0.021847414924762006	10% LB
GSM821094_HZI0147_Pae_G1a.CEL	-0.0005486535094254163	0.01097681661658848	artificial urine medium 
GSM821095_HZI0150_Pae_G1a.CEL	0.014729720535580984	-0.008781272705861006	10% LB
GSM821495.CEL	-0.007375557183487142	0.05624118770271753	LB
GSM821496.CEL	-0.01698319227986524	0.060700288020609734	LB
GSM821497.CEL	-0.009171675401798002	0.05714186594340651	LB
GSM821498.CEL	0.008167939045541035	0.03753721921025839	LB
GSM821499.CEL	-0.014222348723887134	0.05952631051479786	LB
GSM821500.CEL	-0.011797067564023992	0.06159128563504286	LB
GSM821501.CEL	0.0028639722669073784	0.033327394453407405	LB
GSM821502.CEL	-0.0027416835388941207	0.03882782981901622	LB
GSM821503.CEL	0.0008396179520050067	0.02505829936148191	LB
GSM821504.CEL	0.015154394808326005	0.023450379967917802	LB
GSM821505.CEL	0.0168118834605811	0.02290132395902192	LB
GSM821506.CEL	0.01658865372162318	0.020028476120957893	LB
GSM822689_wtBSM_A.CEL	0.010797703188252421	0.025524261080999474	BSM + 40 mM succinate
GSM822689_wtBSM_A.CEL	0.010797703188252421	0.025524261080999474	BSM + 40 mM succinate
GSM822690_wtBSM_B.CEL	0.007462916745024952	0.025724822978728808	BSM + 40 mM succinate
GSM822690_wtBSM_B.CEL	0.007462916745024952	0.025724822978728808	BSM + 40 mM succinate
GSM822691_delta_crcBSM_A.CEL	0.01334531114891067	0.019097900280593633	BSM + 40 mM succinate
GSM822691_delta_crcBSM_A.CEL	0.01334531114891067	0.019097900280593633	BSM + 40 mM succinate
GSM822692_delta_crcBSM_B.CEL	0.006798071467115934	0.01893028797066478	BSM + 40 mM succinate
GSM822692_delta_crcBSM_B.CEL	0.006798071467115934	0.01893028797066478	BSM + 40 mM succinate
GSM822693_delta_cbrBBSM_A.CEL	0.01636242446482374	0.014729538245359913	BSM + 40 mM succinate
GSM822693_delta_cbrBBSM_A.CEL	0.01636242446482374	0.014729538245359913	BSM + 40 mM succinate
GSM822694_delta_cbrBBSM_B.CEL	0.014556571947318105	0.020855626715791043	BSM + 40 mM succinate
GSM822694_delta_cbrBBSM_B.CEL	0.014556571947318105	0.020855626715791043	BSM + 40 mM succinate
GSM822695_delta_crcZBSM_A.CEL	0.025009164674967013	0.0043231288996803145	BSM + 40 mM succinate
GSM822695_delta_crcZBSM_A.CEL	0.025009164674967013	0.0043231288996803145	BSM + 40 mM succinate
GSM822696_delta_crcZBSM_B.CEL	0.0127041365568404	0.012082330559435563	BSM + 40 mM succinate
GSM822696_delta_crcZBSM_B.CEL	0.0127041365568404	0.012082330559435563	BSM + 40 mM succinate
GSM822708_wtLB_A.CEL	0.010535316272965198	-0.005828785421306502	LB
GSM822708_wtLB_A.CEL	0.010535316272965198	-0.005828785421306502	LB
GSM822709_wtLB_B.CEL	0.018137060089223334	0.0010129939965988488	LB
GSM822709_wtLB_B.CEL	0.018137060089223334	0.0010129939965988488	LB
GSM822710_delta_crcLB_A.CEL	0.0349065175598804	-0.019238685507724698	LB
GSM822710_delta_crcLB_A.CEL	0.0349065175598804	-0.019238685507724698	LB
GSM822711_delta_crcLB_B.CEL	0.01650123083933429	-0.00805688296578622	LB
GSM822711_delta_crcLB_B.CEL	0.01650123083933429	-0.00805688296578622	LB
GSM822712_delta_cbrBLB_A.CEL	0.023972356947587103	0.012323795366434654	LB
GSM822712_delta_cbrBLB_A.CEL	0.023972356947587103	0.012323795366434654	LB
GSM822713_delta_cbrBLB_B.CEL	0.013886368602317005	0.004415699974858503	LB
GSM822713_delta_cbrBLB_B.CEL	0.013886368602317005	0.004415699974858503	LB
GSM822714_delta_crcZLB_A.CEL	0.013736051871457903	0.0018211797656867684	LB
GSM822714_delta_crcZLB_A.CEL	0.013736051871457903	0.0018211797656867684	LB
GSM822715_delta_crcZLB_B.CEL	0.006797196236075924	0.008424401002347709	LB
GSM822715_delta_crcZLB_B.CEL	0.006797196236075924	0.008424401002347709	LB
GSM823341.CEL	-0.034460375392999815	-0.021403350660473965	NGM 
GSM823342.CEL	-0.03730786308164601	-0.028018818865867347	NGM 
GSM823343.CEL	-0.032604318662933465	-0.0226662514463543	NGM 
GSM823344.CEL	-0.021240683886763253	0.016717785676191952	NGM 
GSM823345.CEL	-0.021747676914318385	-0.014170284635129215	NGM 
GSM823346.CEL	-0.024376053719129074	0.0032280103523800252	NGM 
GSM823347.CEL	-0.019345112009548793	-0.013171027980173706	NGM 
GSM823348.CEL	-0.030674620099272635	-0.03190101391066075	NGM 
GSM838206_OXYR-LB-1_Pae_G1a.CEL	-0.008438778460284435	0.04504760884447877	LB
GSM838207_OXYR-LB-2_Pae_G1a.CEL	-0.011632101293691072	0.04444331506363536	LB
GSM838208_OXYR-LB-4_Pae_G1a.CEL	-0.002926179985824117	0.0510319980687447	LB
GSM838209_OXYR-PM-1_Pae_G1a.CEL	-0.0030829139844048567	0.03749635798449965	King's A 
GSM838210_OXYR-PM-3_Pae_G1a.CEL	-0.0064433828133197875	0.0458145694198674	King's A 
GSM838211_OXYR-PM-4_Pae_G1a.CEL	-0.009405858306437727	0.04628019593446643	King's A 
GSM838212_PAO1-LB-1_Pae_G1a.CEL	-0.006813061052287471	0.04948484699411078	LB
GSM838213_PAO1-LB-2_Pae_G1a.CEL	-0.007717340049627364	0.05150300031532837	LB
GSM838214_PAO1-LB-3_Pae_G1a.CEL	-0.003569146402437333	0.052738141450599886	LB
GSM838215_PAO1-PM-1_Pae_G1a.CEL	0.003214763994009522	0.035779241047799136	King's A 
GSM838216_PAO1-PM-3_Pae_G1a.CEL	-0.0028092877422994057	0.04192599768822775	King's A 
GSM838217_PAO1-PM-4_Pae_G1a.CEL	-0.0023821148981523358	0.04349926021557176	King's A 
GSM838218_PAO1-5344-1_Pae_G1a.CEL	-0.006329166270265113	0.045929499205130654	LB
GSM838219_PAO1-5344-3_Pae_G1a.CEL	-0.0073055454925775015	0.04243474706081307	LB
GSM838220_PAO1-5344-4_Pae_G1a.CEL	-0.009026680904307447	0.040638870743422234	LB
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	0.021969980702605217	-0.021256707060357826	Iron poor CAA
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	0.018509892556781645	-0.023709408205675388	Iron poor CAA
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	0.02174845238185094	-0.016210359033436823	Iron poor CAA
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	0.014760981159375722	0.021280218228562478	Iron poor CAA
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	-0.011946262896847063	-0.0007323772516831715	Iron poor CAA
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	0.003981067794591162	0.016321622638062756	Iron poor CAA
GSM842845_Wright_7_4203-log-1_Pae_G1a.CEL	0.03660811788744541	-0.011999874381501794	Iron poor CAA
GSM842846_Wright_8_4203-log-2_Pae_G1a.CEL	0.03609966783119948	-0.012141365092124696	Iron poor CAA
GSM842847_Wright_9_4203-log-3_Pae_G1a.CEL	0.02734995322725062	-0.012845949918467686	Iron poor CAA
GSM842848_Wright_10_4203-stat-1_Pae_G1a.CEL	0.0010285771051643747	0.036056447967609886	Iron poor CAA
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	0.0038298954578757406	0.03541872297888764	Iron poor CAA
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	0.002822875134604809	0.039851085363176976	Iron poor CAA
GSM854792.CEL	-0.020890455770525722	-0.0037160918101126227	TS
GSM854793.CEL	-0.05039928079765786	-0.044486625724898275	TS
GSM854794.CEL	-0.02638046678809324	-0.019159575131898865	TS
GSM854795.CEL	-0.04882074358464315	-0.04295485712573806	TS
GSM854796.CEL	-0.012300967782826243	-0.0005181097688723666	TS
GSM854797.CEL	-0.0520954577591002	-0.04574737610752767	TS
GSM854798.CEL	-0.021635641984617274	-0.00645744426253326	TS
GSM854799.CEL	-0.05492101785361372	-0.049213632539449784	TS
GSM854800.CEL	-0.023565320274980952	-0.011926239459187304	TS
GSM854801.CEL	-0.04889734966259801	-0.041283062818185966	TS
GSM856031_PA01.CEL	-0.029755265566566384	0.00030847104561033126	LB+1% KNO3
GSM856032_PA01+V12.CEL	-0.010600083988361113	0.026803079465108234	LB+1% KNO3
GSM864516.CEL	0.007815885752892686	0.024162640102884058	PIA
GSM864517.CEL	0.008092418591849247	0.023966105076202924	PIA
GSM864518.CEL	-0.004148049327691618	0.0169774287452319	PIA
GSM864519.CEL	-0.020914135617070607	0.026210984046809382	PIA
GSM864520.CEL	-0.01829582304754878	0.03057897807468524	PIA
GSM864521.CEL	-0.01598363111110031	0.032983156174316255	PIA
GSM865129_schurr_5511_Pae_G1a_.CEL	-0.051011873431427414	-0.026051468111298777	Minimal medium J + 10 mM glutamate
GSM865130_schurr_5511_1_Pae_G1a_.CEL	-0.03852449662623733	-0.006599009088552867	Minimal medium J + 10 mM glutamate
GSM865131_schurr_5511_3_Pae_G1a_.CEL	-0.037004936264335056	-0.005906191590055855	Minimal medium J + 10 mM glutamate
GSM871963.CEL	-0.019072813857971504	0.01996457882083404	LB
GSM871964.CEL	-0.01885651094132635	0.018474391289418312	LB
GSM871965.CEL	-0.023104612615693194	0.013102989561233304	LB
GSM871966.CEL	-0.01885020469611461	0.020188825110901528	LB
GSM871967.CEL	-0.047336079211330234	-0.03215575429853476	LB
GSM871968.CEL	-0.002023017032738576	-0.018432502699018628	LB
GSM871969.CEL	-0.00319151382136385	-0.018465473869611445	LB
GSM871970.CEL	-0.0026124650733257604	-0.01767457687595238	LB
GSM871971.CEL	-0.031438440104275926	-0.03263709155645901	LB
GSM871972.CEL	-0.028933282015623424	-0.03140449600664132	LB
GSM871973.CEL	-0.030698473943666947	-0.03280122628272579	LB
GSM871974.CEL	-0.03403024772068264	-0.03577166807181858	LB
GSM871975.CEL	-0.024775214464252425	-0.035743204726433234	LB
GSM871976.CEL	-0.023961648191364177	-0.034775421910281566	LB
GSM871977.CEL	-0.02930115446498675	-0.039046765974527546	LB
GSM871978.CEL	-0.022556023643785762	-0.03670311560424559	LB
GSM897995_MHH0094_Pae_G1a.CEL	-0.015019695836534435	0.03526635838975592	LB
GSM897996_MHH0095_Pae_G1a.CEL	-0.015315021989467747	0.036609336830227324	LB
GSM897997_MHH0106_Pae_G1a.CEL	3.3280348440299434e-05	0.03401892028979637	LB
GSM897998_MHH0107_Pae_G1a.CEL	0.008074347568282046	0.026583721844900956	LB
GSM897999_MHH0110_Pae_G1a.CEL	0.021836472620339054	0.009394222251848857	LB
GSM898000_MHH0111_Pae_G1a.CEL	0.012488438238912967	0.02095837362424259	LB
GSM898001_MHH0122_Pae_G1a.CEL	-0.005543132822731313	0.04517512486645995	LB
GSM898002_MHH0123_Pae_G1a.CEL	-0.007902167856412685	0.04852537820184967	LB
GSM900177_F1_Pae_G1a_.CEL	-0.041334524544622525	-0.005048796101354451	LB
GSM900178_C1_Pae_G1a_.CEL	-0.04131060605828501	-0.006969190585920987	LB
GSM900179_F2_Pae_G1a_.CEL	-0.034694545746594696	-0.0007395719391189506	LB
GSM900180_C2_Pae_G1a_.CEL	-0.03936449358254154	-0.008865802667851492	LB
GSM900181_F3_Pae_G1a_.CEL	-0.02445876489603224	-0.004400126050164012	LB
GSM900182_C3_Pae_G1a_.CEL	-0.022299934124076517	-0.004801603531521214	LB
GSM92164.CEL	-0.008140951403059366	0.05169598896626759	LB + 50 mM MOPS
GSM92165.CEL	-0.004096614534182298	0.04138878140588561	LB + 50 mM MOPS
GSM92166.CEL	0.012810896684432355	0.04243586937477649	LB + 50 mM MOPS
GSM92167.CEL	0.02499457781179547	0.029828273113199636	LB + 50 mM MOPS
GSM92168.CEL	0.04299075413990673	-0.0010128143657319414	LB + 50 mM MOPS
GSM92169.CEL	-0.010323839827851462	0.050855702675164115	LB + 50 mM MOPS
GSM92170.CEL	0.0018773395128734202	0.049322434302129334	LB + 50 mM MOPS
GSM92171.CEL	0.0016541046044664847	0.04557343410600306	LB + 50 mM MOPS
GSM92172.CEL	0.02609664946122151	0.031564853235108936	LB + 50 mM MOPS
GSM92173.CEL	0.043142488411860094	-0.003465431413964275	LB + 50 mM MOPS
GSM92174.CEL	-0.007515783239582599	0.049883757306973975	LB + 50 mM MOPS
GSM92175.CEL	-0.005280382833328482	0.04734855084784157	LB + 50 mM MOPS
GSM92176.CEL	-0.007839438951673414	0.04869063605949314	LB + 50 mM MOPS
GSM92177.CEL	-0.010703364929940375	0.053016470396055115	LB + 50 mM MOPS
GSM92178.CEL	0.00580976235208466	0.049025645162359105	LB + 50 mM MOPS
GSM92179.CEL	0.006036256040727471	0.0444056782062955	LB + 50 mM MOPS
GSM92180.CEL	0.008180801210204895	0.04365456522234501	LB + 50 mM MOPS
GSM92181.CEL	0.00756833020513199	0.042811860741369126	LB + 50 mM MOPS
GSM92182.CEL	0.011887685008728173	0.045234013280892965	LB + 50 mM MOPS
GSM92183.CEL	0.014732188625861042	0.045126290171171805	LB + 50 mM MOPS
GSM92184.CEL	-0.004356687729937633	0.05479059399682783	LB + 50 mM MOPS
GSM92185.CEL	-0.0019373441996609006	0.06200074767582526	LB + 50 mM MOPS
